Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
4.83535, IMU_DATA, 0.529375, -0.634375, -0.135625, -59, -1619, -16383, , , , , 
4.83565, IMU_DATA, 0.53375, -0.63875, -0.135625, -165, -1633, -16426, , , , , 
4.83595, IMU_DATA, 0.55125, -0.660625, -0.170625, -59, -1592, -16392, , , , , 
4.83624, IMU_DATA, 0.5425, -0.63875, -0.13125, -80, -1623, -16435, , , , , 
4.83655, IMU_DATA, 0.529375, -0.643125, -0.14875, -114, -1602, -16396, , , , , 
4.83685, IMU_DATA, 0.55125, -0.634375, -0.126875, -145, -1635, -16319, , , , , 
4.83714, IMU_DATA, 0.5425, -0.63875, -0.135625, -73, -1702, -16444, , , , , 
4.83745, IMU_DATA, 0.5425, -0.62125, -0.118125, -146, -1645, -16446, , , , , 
4.83775, IMU_DATA, 0.546875, -0.643125, -0.135625, -116, -1606, -16399, , , , , 
4.83805, IMU_DATA, 0.55125, -0.62125, -0.11375, -94, -1563, -16488, , , , , 
4.83834, IMU_DATA, 0.53375, -0.63, -0.11375, -88, -1657, -16350, , , , , 
4.83865, IMU_DATA, 0.56, -0.6125, -0.1225, -82, -1632, -16354, , , , , 
4.83895, IMU_DATA, 0.546875, -0.6125, -0.118125, -91, -1666, -16418, , , , , 
4.83924, IMU_DATA, 0.573125, -0.63875, -0.109375, -116, -1632, -16414, , , , , 
4.83955, IMU_DATA, 0.529375, -0.573125, -0.083125, -93, -1606, -16450, , , , , 
4.83985, IMU_DATA, 0.581875, -0.63, -0.118125, -121, -1689, -16350, , , , , 
4.84015, IMU_DATA, 0.546875, -0.595, -0.100625, -117, -1546, -16434, , , , , 
4.84044, IMU_DATA, 0.546875, -0.60375, -0.105, -146, -1588, -16390, , , , , 
4.84075, IMU_DATA, 0.56875, -0.5775, -0.07875, -140, -1575, -16435, , , , , 
4.84105, IMU_DATA, 0.56875, -0.62125, -0.091875, -109, -1602, -16406, , , , , 
4.84134, IMU_DATA, 0.5775, -0.60375, -0.09625, -97, -1597, -16384, , , , , 
4.84165, IMU_DATA, 0.56, -0.595, -0.074375, -69, -1589, -16316, , , , , 
4.84195, IMU_DATA, 0.56875, -0.590625, -0.091875, -111, -1666, -16448, , , , , 
4.84225, IMU_DATA, 0.555625, -0.6125, -0.07, -28, -1652, -16449, , , , , 
4.84254, IMU_DATA, 0.581875, -0.599375, -0.07875, -121, -1534, -16469, , , , , 
4.84285, IMU_DATA, 0.58625, -0.625625, -0.09625, -100, -1515, -16469, , , , , 
4.84315, IMU_DATA, 0.56875, -0.608125, -0.0525, -150, -1632, -16450, , , , , 
4.84344, IMU_DATA, 0.55125, -0.62125, -0.065625, -88, -1705, -16438, , , , , 
4.84375, IMU_DATA, 0.5775, -0.60375, -0.07875, -112, -1595, -16433, , , , , 
4.84405, IMU_DATA, 0.573125, -0.63875, -0.06125, -102, -1612, -16416, , , , , 
4.84435, IMU_DATA, 0.56, -0.634375, -0.065625, -92, -1601, -16469, , , , , 
4.84464, IMU_DATA, 0.564375, -0.63, -0.0525, -107, -1606, -16484, , , , , 
4.84495, IMU_DATA, 0.58625, -0.67375, -0.083125, -92, -1651, -16395, , , , , 
4.84525, IMU_DATA, 0.546875, -0.63, -0.07, -95, -1553, -16435, , , , , 
4.84554, IMU_DATA, 0.555625, -0.660625, -0.06125, -59, -1568, -16444, , , , , 
4.84585, IMU_DATA, 0.590625, -0.651875, -0.083125, -120, -1599, -16373, , , , , 
4.84615, IMU_DATA, 0.5425, -0.6825, -0.074375, -82, -1563, -16434, , , , , 
4.84645, IMU_DATA, 0.564375, -0.651875, -0.083125, -63, -1701, -16422, , , , , 
4.84674, IMU_DATA, 0.581875, -0.669375, -0.06125, -108, -1629, -16395, , , , , 
4.84705, IMU_DATA, 0.564375, -0.6825, -0.091875, -142, -1685, -16396, , , , , 
4.84735, IMU_DATA, 0.56875, -0.660625, -0.09625, -121, -1647, -16406, , , , , 
4.84764, IMU_DATA, 0.58625, -0.669375, -0.074375, -84, -1584, -16429, , , , , 
4.84795, IMU_DATA, 0.573125, -0.651875, -0.0875, -117, -1570, -16392, , , , , 
4.84825, IMU_DATA, 0.599375, -0.660625, -0.07, -129, -1585, -16412, , , , , 
4.84855, IMU_DATA, 0.590625, -0.660625, -0.091875, -53, -1622, -16446, , , , , 
4.84884, IMU_DATA, 0.608125, -0.65625, -0.083125, -120, -1646, -16432, , , , , 
4.84915, IMU_DATA, 0.608125, -0.6475, -0.0875, -110, -1574, -16404, , , , , 
4.84945, IMU_DATA, 0.608125, -0.651875, -0.0875, -67, -1607, -16384, , , , , 
4.84974, IMU_DATA, 0.643125, -0.643125, -0.0875, -113, -1706, -16370, , , , , 
4.85005, IMU_DATA, 0.6125, -0.634375, -0.07875, -81, -1630, -16458, , , , , 
4.85035, IMU_DATA, 0.634375, -0.6475, -0.091875, -104, -1606, -16399, , , , , 
4.85065, IMU_DATA, 0.643125, -0.634375, -0.100625, -97, -1621, -16418, , , , , 
4.85094, IMU_DATA, 0.6475, -0.63875, -0.091875, -71, -1599, -16378, , , , , 
4.85125, IMU_DATA, 0.643125, -0.63, -0.07875, -116, -1706, -16356, , , , , 
4.85155, IMU_DATA, 0.651875, -0.643125, -0.09625, -90, -1581, -16340, , , , , 
4.85184, IMU_DATA, 0.651875, -0.634375, -0.1225, -176, -1579, -16443, , , , , 
4.85215, IMU_DATA, 0.634375, -0.6475, -0.07875, -157, -1581, -16479, , , , , 
4.85245, IMU_DATA, 0.63875, -0.6125, -0.105, -53, -1640, -16417, , , , , 
4.85275, IMU_DATA, 0.65625, -0.63, -0.100625, -71, -1714, -16394, , , , , 
4.85304, IMU_DATA, 0.6125, -0.6475, -0.083125, -61, -1566, -16400, , , , , 
4.85335, IMU_DATA, 0.634375, -0.634375, -0.109375, -126, -1536, -16368, , , , , 
4.85365, IMU_DATA, 0.60375, -0.63875, -0.09625, -118, -1605, -16384, , , , , 
4.85394, IMU_DATA, 0.616875, -0.62125, -0.091875, -82, -1597, -16420, , , , , 
4.85425, IMU_DATA, 0.60375, -0.6475, -0.1225, -109, -1669, -16324, , , , , 
4.85455, IMU_DATA, 0.590625, -0.62125, -0.0875, -174, -1620, -16396, , , , , 
4.85485, IMU_DATA, 0.5775, -0.665, -0.09625, -115, -1644, -16413, , , , , 
4.85514, IMU_DATA, 0.5775, -0.625625, -0.09625, -136, -1619, -16368, , , , , 
4.85545, IMU_DATA, 0.56, -0.651875, -0.091875, -115, -1647, -16408, , , , , 
4.85575, IMU_DATA, 0.555625, -0.63875, -0.07, -93, -1646, -16374, , , , , 
4.64734, IMG_DATA, , , , , , , , , , Image_00074 
4.89174, IMU_DATA, 0.494375, -0.625625, -0.083125, -41, -1542, -16423, , , , , 
4.89205, IMU_DATA, 0.494375, -0.63, -0.065625, -105, -1568, -16364, , , , , 
4.89235, IMU_DATA, 0.49, -0.599375, -0.06125, -88, -1513, -16384, , , , , 
4.89264, IMU_DATA, 0.511875, -0.63, -0.074375, -120, -1684, -16396, , , , , 
4.89294, IMU_DATA, 0.5075, -0.63, -0.07, -144, -1594, -16405, , , , , 
4.89325, IMU_DATA, 0.520625, -0.63, -0.030625, -74, -1597, -16437, , , , , 
4.89355, IMU_DATA, 0.53375, -0.643125, -0.09625, -137, -1628, -16453, , , , , 
4.89384, IMU_DATA, 0.525, -0.62125, -0.039375, -102, -1559, -16361, , , , , 
4.89415, IMU_DATA, 0.5425, -0.643125, -0.06125, -94, -1654, -16344, , , , , 
4.89445, IMU_DATA, 0.538125, -0.608125, -0.0525, -132, -1638, -16344, , , , , 
4.89474, IMU_DATA, 0.56875, -0.665, -0.065625, -64, -1575, -16380, , , , , 
4.89505, IMU_DATA, 0.555625, -0.634375, -0.074375, -122, -1610, -16410, , , , , 
4.89535, IMU_DATA, 0.555625, -0.63, -0.048125, -160, -1620, -16373, , , , , 
4.89565, IMU_DATA, 0.56, -0.65625, -0.056875, -75, -1616, -16350, , , , , 
4.89594, IMU_DATA, 0.590625, -0.65625, -0.091875, -116, -1533, -16418, , , , , 
4.89625, IMU_DATA, 0.555625, -0.62125, -0.0525, -161, -1678, -16371, , , , , 
4.89655, IMU_DATA, 0.573125, -0.665, -0.06125, -121, -1556, -16335, , , , , 
4.89684, IMU_DATA, 0.573125, -0.643125, -0.105, -103, -1580, -16379, , , , , 
4.89715, IMU_DATA, 0.58625, -0.665, -0.065625, -7, -1618, -16362, , , , , 
4.89745, IMU_DATA, 0.5775, -0.6475, -0.07875, 9, -1623, -16422, , , , , 
4.89775, IMU_DATA, 0.5775, -0.651875, -0.09625, -122, -1628, -16400, , , , , 
4.89804, IMU_DATA, 0.56875, -0.651875, -0.07875, -92, -1655, -16361, , , , , 
4.89835, IMU_DATA, 0.58625, -0.660625, -0.07875, -64, -1649, -16370, , , , , 
4.89865, IMU_DATA, 0.555625, -0.643125, -0.07875, -150, -1610, -16375, , , , , 
4.89894, IMU_DATA, 0.6125, -0.665, -0.118125, -40, -1572, -16408, , , , , 
4.89925, IMU_DATA, 0.538125, -0.634375, -0.0875, -52, -1569, -16454, , , , , 
4.89955, IMU_DATA, 0.599375, -0.651875, -0.091875, -66, -1597, -16412, , , , , 
4.89985, IMU_DATA, 0.55125, -0.643125, -0.083125, -187, -1671, -16399, , , , , 
4.90014, IMU_DATA, 0.5775, -0.63875, -0.09625, -191, -1598, -16405, , , , , 
4.90045, IMU_DATA, 0.564375, -0.660625, -0.091875, -103, -1657, -16392, , , , , 
4.90075, IMU_DATA, 0.5775, -0.643125, -0.09625, -115, -1657, -16401, , , , , 
4.90104, IMU_DATA, 0.555625, -0.651875, -0.109375, -159, -1651, -16405, , , , , 
4.90135, IMU_DATA, 0.56, -0.6475, -0.105, -136, -1596, -16392, , , , , 
4.90165, IMU_DATA, 0.546875, -0.665, -0.09625, -122, -1604, -16371, , , , , 
4.90195, IMU_DATA, 0.5775, -0.65625, -0.0875, -83, -1559, -16401, , , , , 
4.90224, IMU_DATA, 0.5425, -0.665, -0.109375, -176, -1606, -16439, , , , , 
4.90255, IMU_DATA, 0.53375, -0.678125, -0.11375, -178, -1624, -16460, , , , , 
4.90285, IMU_DATA, 0.564375, -0.678125, -0.105, -138, -1628, -16474, , , , , 
4.90314, IMU_DATA, 0.520625, -0.69125, -0.118125, -149, -1654, -16404, , , , , 
4.90345, IMU_DATA, 0.525, -0.669375, -0.109375, -114, -1701, -16329, , , , , 
4.90375, IMU_DATA, 0.55125, -0.70875, -0.11375, 23, -1661, -16391, , , , , 
4.90405, IMU_DATA, 0.520625, -0.686875, -0.109375, -98, -1607, -16412, , , , , 
4.90434, IMU_DATA, 0.529375, -0.7, -0.109375, -110, -1623, -16432, , , , , 
4.90465, IMU_DATA, 0.525, -0.695625, -0.105, -127, -1598, -16402, , , , , 
4.90495, IMU_DATA, 0.49875, -0.686875, -0.100625, -56, -1613, -16375, , , , , 
4.90524, IMU_DATA, 0.5425, -0.7175, -0.11375, -139, -1638, -16415, , , , , 
4.90555, IMU_DATA, 0.494375, -0.704375, -0.105, -114, -1674, -16421, , , , , 
4.90585, IMU_DATA, 0.49875, -0.6825, -0.09625, -51, -1518, -16402, , , , , 
4.90615, IMU_DATA, 0.5075, -0.695625, -0.09625, -126, -1541, -16427, , , , , 
4.90644, IMU_DATA, 0.4725, -0.7, -0.083125, -111, -1613, -16328, , , , , 
4.90675, IMU_DATA, 0.49, -0.69125, -0.09625, -65, -1596, -16413, , , , , 
4.90705, IMU_DATA, 0.485625, -0.6825, -0.074375, -121, -1621, -16423, , , , , 
4.90734, IMU_DATA, 0.455, -0.686875, -0.100625, -85, -1616, -16404, , , , , 
4.90765, IMU_DATA, 0.476875, -0.7175, -0.083125, -118, -1597, -16381, , , , , 
4.90795, IMU_DATA, 0.485625, -0.6825, -0.07875, -120, -1560, -16413, , , , , 
4.90825, IMU_DATA, 0.433125, -0.69125, -0.07875, -60, -1573, -16376, , , , , 
4.90854, IMU_DATA, 0.459375, -0.70875, -0.09625, -135, -1539, -16386, , , , , 
4.90885, IMU_DATA, 0.455, -0.704375, -0.056875, -150, -1583, -16374, , , , , 
4.90915, IMU_DATA, 0.468125, -0.739375, -0.09625, -163, -1645, -16395, , , , , 
4.90944, IMU_DATA, 0.44625, -0.69125, -0.07, -29, -1607, -16404, , , , , 
4.90975, IMU_DATA, 0.46375, -0.730625, -0.074375, -68, -1596, -16402, , , , , 
4.91005, IMU_DATA, 0.4725, -0.739375, -0.083125, -64, -1557, -16388, , , , , 
4.91035, IMU_DATA, 0.459375, -0.756875, -0.07875, -72, -1650, -16330, , , , , 
4.91064, IMU_DATA, 0.46375, -0.74375, -0.048125, -96, -1649, -16360, , , , , 
4.91095, IMU_DATA, 0.4725, -0.74375, -0.09625, -56, -1555, -16396, , , , , 
4.91125, IMU_DATA, 0.44625, -0.77, -0.035, -111, -1611, -16424, , , , , 
4.91154, IMU_DATA, 0.4725, -0.77875, -0.074375, -125, -1591, -16385, , , , , 
4.91185, IMU_DATA, 0.4725, -0.730625, -0.06125, -106, -1633, -16338, , , , , 
4.91215, IMU_DATA, 0.441875, -0.77, -0.04375, -127, -1695, -16342, , , , , 
4.91245, IMU_DATA, 0.485625, -0.77, -0.06125, -126, -1590, -16411, , , , , 
4.91274, IMU_DATA, 0.441875, -0.756875, -0.035, -60, -1606, -16456, , , , , 
4.91305, IMU_DATA, 0.46375, -0.756875, -0.04375, -99, -1526, -16482, , , , , 
4.91335, IMU_DATA, 0.48125, -0.748125, -0.035, -21, -1513, -16470, , , , , 
4.91364, IMU_DATA, 0.459375, -0.748125, -0.0525, -151, -1589, -16422, , , , , 
4.91395, IMU_DATA, 0.485625, -0.748125, -0.039375, -54, -1529, -16426, , , , , 
4.91425, IMU_DATA, 0.46375, -0.735, -0.021875, -83, -1600, -16369, , , , , 
4.91455, IMU_DATA, 0.485625, -0.7175, -0.035, -78, -1556, -16325, , , , , 
4.91484, IMU_DATA, 0.494375, -0.739375, -0.0525, -147, -1588, -16364, , , , , 
4.91515, IMU_DATA, 0.49875, -0.704375, -0.021875, -133, -1554, -16400, , , , , 
4.91545, IMU_DATA, 0.503125, -0.7175, -0.04375, -74, -1640, -16370, , , , , 
4.91574, IMU_DATA, 0.485625, -0.70875, -0.04375, -110, -1596, -16388, , , , , 
4.91605, IMU_DATA, 0.525, -0.7175, -0.048125, -123, -1583, -16327, , , , , 
4.91635, IMU_DATA, 0.53375, -0.704375, -0.0525, -115, -1551, -16337, , , , , 
4.91665, IMU_DATA, 0.525, -0.686875, -0.07, -85, -1588, -16376, , , , , 
4.91694, IMU_DATA, 0.51625, -0.6825, -0.04375, -66, -1574, -16461, , , , , 
4.91725, IMU_DATA, 0.5425, -0.7, -0.0875, -69, -1650, -16345, , , , , 
4.91755, IMU_DATA, 0.520625, -0.665, -0.065625, -80, -1573, -16393, , , , , 
4.91784, IMU_DATA, 0.56, -0.713125, -0.07, -89, -1521, -16396, , , , , 
4.91815, IMU_DATA, 0.51625, -0.669375, -0.09625, -86, -1586, -16416, , , , , 
4.91845, IMU_DATA, 0.53375, -0.67375, -0.056875, -144, -1612, -16446, , , , , 
4.91875, IMU_DATA, 0.555625, -0.6825, -0.100625, -151, -1550, -16364, , , , , 
4.91904, IMU_DATA, 0.520625, -0.69125, -0.09625, -167, -1663, -16483, , , , , 
4.91935, IMU_DATA, 0.538125, -0.660625, -0.083125, -116, -1651, -16392, , , , , 
4.91965, IMU_DATA, 0.51625, -0.6825, -0.100625, -78, -1566, -16426, , , , , 
4.91994, IMU_DATA, 0.56, -0.686875, -0.118125, -114, -1660, -16420, , , , , 
4.92025, IMU_DATA, 0.503125, -0.660625, -0.065625, -104, -1621, -16451, , , , , 
4.92055, IMU_DATA, 0.525, -0.669375, -0.100625, -28, -1570, -16458, , , , , 
4.92085, IMU_DATA, 0.529375, -0.69125, -0.13125, -87, -1556, -16380, , , , , 
4.92114, IMU_DATA, 0.520625, -0.678125, -0.06125, -157, -1614, -16411, , , , , 
4.92145, IMU_DATA, 0.520625, -0.678125, -0.1225, -153, -1624, -16444, , , , , 
4.92175, IMU_DATA, 0.49, -0.686875, -0.0875, -219, -1560, -16453, , , , , 
4.92204, IMU_DATA, 0.51625, -0.6825, -0.105, -165, -1586, -16411, , , , , 
4.92235, IMU_DATA, 0.49, -0.686875, -0.056875, -97, -1646, -16448, , , , , 
4.92265, IMU_DATA, 0.49, -0.69125, -0.109375, -100, -1602, -16432, , , , , 
4.92295, IMU_DATA, 0.4725, -0.695625, -0.065625, 15, -1606, -16326, , , , , 
4.92324, IMU_DATA, 0.48125, -0.695625, -0.074375, -51, -1583, -16423, , , , , 
4.92355, IMU_DATA, 0.46375, -0.69125, -0.0875, -84, -1622, -16393, , , , , 
4.92385, IMU_DATA, 0.468125, -0.70875, -0.04375, -155, -1614, -16304, , , , , 
4.92414, IMU_DATA, 0.433125, -0.69125, -0.06125, -78, -1563, -16384, , , , , 
4.92445, IMU_DATA, 0.44625, -0.7175, -0.065625, -101, -1600, -16354, , , , , 
4.92475, IMU_DATA, 0.415625, -0.704375, -0.04375, -170, -1529, -16401, , , , , 
4.92505, IMU_DATA, 0.42, -0.704375, -0.021875, -79, -1458, -16344, , , , , 
4.92534, IMU_DATA, 0.441875, -0.735, -0.0875, -86, -1515, -16406, , , , , 
4.92565, IMU_DATA, 0.398125, -0.6825, -0.013125, -62, -1570, -16377, , , , , 
4.92595, IMU_DATA, 0.398125, -0.704375, -0.02625, -36, -1553, -16400, , , , , 
4.92624, IMU_DATA, 0.406875, -0.704375, -0.07, -57, -1596, -16397, , , , , 
4.92655, IMU_DATA, 0.42875, -0.735, -0.04375, -41, -1576, -16414, , , , , 
4.92685, IMU_DATA, 0.389375, -0.704375, -0.039375, -146, -1625, -16386, , , , , 
4.92715, IMU_DATA, 0.389375, -0.704375, -0.06125, -146, -1531, -16469, , , , , 
4.92744, IMU_DATA, 0.42, -0.70875, -0.035, -118, -1530, -16384, , , , , 
4.92775, IMU_DATA, 0.41125, -0.69125, -0.07, -72, -1620, -16423, , , , , 
4.92805, IMU_DATA, 0.4025, -0.704375, -0.056875, -110, -1562, -16411, , , , , 
4.92834, IMU_DATA, 0.415625, -0.713125, -0.065625, -55, -1586, -16483, , , , , 
4.92865, IMU_DATA, 0.433125, -0.713125, -0.0525, -146, -1603, -16422, , , , , 
4.92895, IMU_DATA, 0.4375, -0.686875, -0.0875, -62, -1600, -16435, , , , , 
4.92924, IMU_DATA, 0.424375, -0.7, -0.07875, -68, -1672, -16432, , , , , 
4.92954, IMU_DATA, 0.46375, -0.721875, -0.06125, -154, -1583, -16357, , , , , 
4.92985, IMU_DATA, 0.44625, -0.6825, -0.07875, -6, -1618, -16408, , , , , 
4.93015, IMU_DATA, 0.46375, -0.704375, -0.07875, -45, -1588, -16380, , , , , 
4.93044, IMU_DATA, 0.455, -0.70875, -0.056875, -113, -1684, -16350, , , , , 
4.93075, IMU_DATA, 0.49, -0.686875, -0.074375, -64, -1620, -16434, , , , , 
4.93105, IMU_DATA, 0.485625, -0.7, -0.083125, -75, -1640, -16428, , , , , 
4.93134, IMU_DATA, 0.494375, -0.695625, -0.06125, -74, -1566, -16417, , , , , 
4.93164, IMU_DATA, 0.4725, -0.695625, -0.074375, -84, -1624, -16368, , , , , 
4.93195, IMU_DATA, 0.520625, -0.695625, -0.0875, -85, -1630, -16442, , , , , 
4.93225, IMU_DATA, 0.503125, -0.69125, -0.013125, -116, -1686, -16361, , , , , 
4.93254, IMU_DATA, 0.53375, -0.7, -0.105, -96, -1678, -16384, , , , , 
4.93285, IMU_DATA, 0.51625, -0.6825, -0.065625, -64, -1661, -16389, , , , , 
4.93315, IMU_DATA, 0.56, -0.7, -0.04375, -105, -1584, -16419, , , , , 
4.93344, IMU_DATA, 0.511875, -0.660625, -0.07, -86, -1626, -16389, , , , , 
4.93374, IMU_DATA, 0.555625, -0.713125, -0.083125, -88, -1598, -16352, , , , , 
4.93405, IMU_DATA, 0.53375, -0.65625, -0.021875, 23, -1552, -16476, , , , , 
4.93435, IMU_DATA, 0.564375, -0.7, -0.07875, -65, -1586, -16401, , , , , 
4.93464, IMU_DATA, 0.573125, -0.67375, -0.074375, -123, -1594, -16383, , , , , 
4.93495, IMU_DATA, 0.573125, -0.678125, -0.039375, -75, -1624, -16430, , , , , 
4.93525, IMU_DATA, 0.564375, -0.67375, -0.065625, -116, -1581, -16401, , , , , 
4.93554, IMU_DATA, 0.6125, -0.67375, -0.07, -109, -1537, -16380, , , , , 
4.93584, IMU_DATA, 0.56875, -0.643125, -0.048125, -94, -1548, -16408, , , , , 
4.93615, IMU_DATA, 0.60375, -0.686875, -0.0875, -105, -1669, -16513, , , , , 
4.93645, IMU_DATA, 0.590625, -0.643125, -0.07875, -106, -1636, -16435, , , , , 
4.93674, IMU_DATA, 0.625625, -0.686875, -0.06125, -132, -1626, -16428, , , , , 
4.93705, IMU_DATA, 0.6125, -0.643125, -0.0525, -110, -1622, -16445, , , , , 
4.93735, IMU_DATA, 0.625625, -0.665, -0.07875, -185, -1597, -16504, , , , , 
4.93764, IMU_DATA, 0.634375, -0.660625, -0.06125, -154, -1625, -16396, , , , , 
4.93794, IMU_DATA, 0.63875, -0.65625, -0.074375, -101, -1568, -16342, , , , , 
4.93825, IMU_DATA, 0.634375, -0.660625, -0.091875, -99, -1595, -16404, , , , , 
4.93855, IMU_DATA, 0.63, -0.6475, -0.035, -65, -1671, -16351, , , , , 
4.93884, IMU_DATA, 0.65625, -0.665, -0.091875, -114, -1556, -16370, , , , , 
4.93915, IMU_DATA, 0.6475, -0.660625, -0.07, -77, -1640, -16409, , , , , 
4.93945, IMU_DATA, 0.65625, -0.65625, -0.04375, -73, -1588, -16382, , , , , 
4.93974, IMU_DATA, 0.660625, -0.660625, -0.07875, -49, -1610, -16414, , , , , 
4.94004, IMU_DATA, 0.63875, -0.660625, -0.07, -122, -1672, -16432, , , , , 
4.94035, IMU_DATA, 0.643125, -0.643125, -0.04375, -82, -1589, -16404, , , , , 
4.94065, IMU_DATA, 0.6475, -0.67375, -0.056875, -44, -1503, -16316, , , , , 
4.94094, IMU_DATA, 0.65625, -0.660625, -0.091875, -22, -1663, -16360, , , , , 
4.94125, IMU_DATA, 0.625625, -0.634375, -0.039375, -79, -1614, -16296, , , , , 
4.94155, IMU_DATA, 0.6475, -0.665, -0.07, -78, -1581, -16375, , , , , 
4.94184, IMU_DATA, 0.608125, -0.6475, -0.07, 18, -1605, -16418, , , , , 
4.94214, IMU_DATA, 0.6125, -0.6475, -0.048125, -76, -1664, -16387, , , , , 
4.94245, IMU_DATA, 0.60375, -0.669375, -0.074375, -91, -1565, -16382, , , , , 
4.73859, IMG_DATA, , , , , , , , , , Image_00075 
4.77063, IMG_DATA, , , , , , , , , , Image_00076 
5.01985, IMU_DATA, 0.494375, -0.634375, -0.07875, -96, -1616, -16430, , , , , 